id,P_infty
azkzyemopizvkfmjqrhvjnqwezxsqz,0.04812299856872853
azprnjdryqdbbqxjjrwtzwcueptlcq,0.07375969651460001
azptyvvtrrvefytpoaawowjumtpagd,0.061054052843545606
azrgzzkazehlrzuvdongnmmngujnyp,0.05560043514615284
azrppqiavdzfpsrhyzqkysnvraxsnr,0.05265796287489367
azsapdzpyrmlvwbjyqyyyoqdkoewks,0.05853447928222922
aztiwdtsbnbycfvcbilhsthhpxwrij,0.03824723580045062
azucmlxvxotgulapheucumjadgdbpj,0.0672223421859151
azvlkzbsiknkasddrwpvmemabeqdad,0.03847879566541253
azxichmdpxoyppmqemeififhgkefcw,0.060076482097369426
azxjkttlhfftbdsbewmxljlxpbunzg,0.0476511512733083
azykxxvhescifkjonjslimmghkfjby,0.08655611088885894
baadumycwfqcprwduzqmmjfqzmqmfs,0.05370616465816675
baagvokdlojeqyfuqlwbbgayofobja,0.05235234275692326
baaimwvcqonzryygzasrzaezbeqvzw,0.061742679283906254
baaylsbcqdzixnhyiymxywgwhhnwxg,0.03559286327936294
bacazpcszofbqzbfwefzpwoyrnfmpo,0.03340758802755778
baghdsrhieabxubtrenlksmiptwwgo,0.048533282403117065
bamtcoyycklwnupwwoaeillutldljh,0.07625963888788309
basyvcitasgkmbuwguipaoagstzrcu,0.03686173662639246
bavpdltklsaabomvgqdngzddjnebof,0.028020425792850953
bavvkypdzuhqqvevjcthkrhixzuich,0.04967645251621
bavznwgbzkujdgtukgxwseqdsxgeqe,0.057166048258831925
baxyucxduqqruxdaejsgoqhqsasqoz,0.07033882779522528
bayfnqzcrnpodlxmwkcbnoilyszjnr,0.04156648707291769
bazqfpvprjattdgnhqcdoznzpftkjy,0.045044408122396094
bbcmskxbpmziytahrlgfqqcjwwjcoo,0.05505622959873393
bbdokxrrzasygknausmsnisqqafixk,0.07305740290582932
bbevckohfndvozqrlinofvzgwvnaay,0.040575885065185696
bbgowkmguxmvjsdfocnennonahkhpk,0.05573769497783094
bbikqwyqbrqcyzzhyvxwlqmnpmnumx,0.024785380852883645
bbjxqaingrqoazpboxzeiocoyeqxff,0.02846983545472521
bbkmwouedxyiugxcyleyinobveupks,0.057168892896223976
bbkorxjlezqxwxxkmsnqddizmjbxrr,0.0449813560700521
bbnhfruuuctakuopfjnzznotwobhgo,0.06330513004464375
bbnkknophaxwjlgqbcguwuazmrberz,0.01804921664113583
bbrsjcuugiulwjhsggxcudmgmckiqn,0.05371357559288686
bbrzrktgpjwjtrdshtbkiosqhhauuv,0.06193956386121884
bbsbbgteiwxmtysbwqyenpbpjnwrms,0.0425999698217259
bbxlivwprccjtnyntowasjotfhkgok,0.043114198304354104
bbzmpvgiygrkflwpyhavjnchzuhdyp,0.06404819259017161
bccbnpafghbsdjdebcmkbpmdvdgfpp,0.05906531751946028
bcetgnxrpqlssfmlkkenyxnfbxzldh,0.06308813080098817
bcgabtivtgejtfmmyttshmlpomnafd,0.044266338438054255
